show,season,unique_id,full_name,episode,action
Bachelor,7,07_SARAH W.,Sarah W.,6,D1
Bachelor,7,07_SIOMARA,Siomara,1,E
Bachelor,7,07_SIOMARA,Siomara,1,D9
Bachelor,7,07_VALERIE,Valerie,1,E
Bachelor,7,07_VALERIE,Valerie,1,D6
Bachelorette,7,07_AMES_B,Ames Brown,4,R
Bachelorette,7,07_AMES_B,Ames Brown,8,E
Bachelorette,7,07_AMES_B,Ames Brown,3,D10
Bachelorette,7,07_AMES_B,Ames Brown,4,D1
Bachelorette,7,07_AMES_B,Ames Brown,5,D8
Bachelorette,7,07_AMES_B,Ames Brown,6,D6
Bachelorette,7,07_AMES_B,Ames Brown,7,D3
Bachelorette,7,07_AMES_B,Ames Brown,8,D1
Bachelorette,7,07_ANTHONY_S,Anthony Santucci,1,E
Bachelorette,7,07_BEN_C,Ben Castoriano,3,R
Bachelorette,7,07_BEN_C,Ben Castoriano,5,ED
Bachelorette,7,07_BEN_C,Ben Castoriano,3,D1
Bachelorette,7,07_BEN_C,Ben Castoriano,4,D10
Bachelorette,7,07_BEN_C,Ben Castoriano,5,D2
Bachelorette,7,07_BEN_F,Ben Flajnik,4,R
Bachelorette,7,07_BEN_F,Ben Flajnik,5,R
Bachelorette,7,07_BEN_F,Ben Flajnik,10,E
Bachelorette,7,07_BEN_F,Ben Flajnik,2,D6
Bachelorette,7,07_BEN_F,Ben Flajnik,3,D10
Bachelorette,7,07_BEN_F,Ben Flajnik,4,D10
Bachelorette,7,07_BEN_F,Ben Flajnik,5,D1
Bachelorette,7,07_BEN_F,Ben Flajnik,6,D6
Bachelorette,7,07_BEN_F,Ben Flajnik,7,D1
Bachelorette,7,07_BEN_F,Ben Flajnik,8,D1
Bachelorette,7,07_BEN_F,Ben Flajnik,9,D1
Bachelorette,7,07_BEN_F,Ben Flajnik,10,D1
Bachelorette,7,07_BENTLEY_W,Bentley Williams,2,R
Bachelorette,7,07_BENTLEY_W,Bentley Williams,3,EQ
Bachelorette,7,07_BENTLEY_W,Bentley Williams,2,D6
Bachelorette,7,07_BENTLEY_W,Bentley Williams,3,D10
Bachelorette,7,07_BLAKE_J,Blake Julian,5,R
Bachelorette,7,07_BLAKE_J,Blake Julian,6,E
Bachelorette,7,07_BLAKE_J,Blake Julian,2,D6
Bachelorette,7,07_BLAKE_J,Blake Julian,3,D10
Bachelorette,7,07_BLAKE_J,Blake Julian,4,D10
Bachelorette,7,07_BLAKE_J,Blake Julian,5,D8
Bachelorette,7,07_BLAKE_J,Blake Julian,6,D6
Bachelorette,7,07_CHRIS_D,Chris Drish,3,E
Bachelorette,7,07_CHRIS_D,Chris Drish,3,D10
Bachelorette,7,07_CHRIS_M,Chris Malhomme,1,E
Bachelorette,7,07_CONSTANTINE_T,Constantine Tzortzis,4,R
Bachelorette,7,07_CONSTANTINE_T,Constantine Tzortzis,9,EQ
Bachelorette,7,07_CONSTANTINE_T,Constantine Tzortzis,4,D1
Bachelorette,7,07_CONSTANTINE_T,Constantine Tzortzis,5,D8
Bachelorette,7,07_CONSTANTINE_T,Constantine Tzortzis,6,D6
Bachelorette,7,07_CONSTANTINE_T,Constantine Tzortzis,7,D1
Bachelorette,7,07_CONSTANTINE_T,Constantine Tzortzis,8,D1
Bachelorette,7,07_CONSTANTINE_T,Constantine Tzortzis,9,D1
Bachelorette,7,07_FRANK_C,Frank Carpenter,1,E
Bachelorette,7,07_JEFF_M,Jeff Medolla,3,E
Bachelorette,7,07_JEFF_M,Jeff Medolla,3,D10
Bachelorette,7,07_JON_E,Jon Ellsworth,1,E
Bachelorette,7,07_JP_R,J.P. Rosenbaum,3,R
Bachelorette,7,07_JP_R,J.P. Rosenbaum,6,R
Bachelorette,7,07_JP_R,J.P. Rosenbaum,7,R
Bachelorette,7,07_JP_R,J.P. Rosenbaum,10,W
Bachelorette,7,07_JP_R,J.P. Rosenbaum,3,D1
Bachelorette,7,07_JP_R,J.P. Rosenbaum,4,D10
Bachelorette,7,07_JP_R,J.P. Rosenbaum,5,D8
Bachelorette,7,07_JP_R,J.P. Rosenbaum,6,D1
Bachelorette,7,07_JP_R,J.P. Rosenbaum,7,D3
Bachelorette,7,07_JP_R,J.P. Rosenbaum,8,D1
Bachelorette,7,07_JP_R,J.P. Rosenbaum,9,D1
Bachelorette,7,07_JP_R,J.P. Rosenbaum,10,D1
Bachelorette,7,07_LUCAS_D,Lucas Daniels,6,R
Bachelorette,7,07_LUCAS_D,Lucas Daniels,7,E
Bachelorette,7,07_LUCAS_D,Lucas Daniels,2,D6
Bachelorette,7,07_LUCAS_D,Lucas Daniels,3,D10
Bachelorette,7,07_LUCAS_D,Lucas Daniels,4,D10
Bachelorette,7,07_LUCAS_D,Lucas Daniels,5,D8
Bachelorette,7,07_LUCAS_D,Lucas Daniels,6,D1
Bachelorette,7,07_LUCAS_D,Lucas Daniels,7,D3
Bachelorette,7,07_MATT_C,Matt Colombo,2,E
Bachelorette,7,07_MICHAEL_B,Michael Burns,1,E
Bachelorette,7,07_NICK_P,Nick Peterson,5,E
Bachelorette,7,07_NICK_P,Nick Peterson,2,D6
Bachelorette,7,07_NICK_P,Nick Peterson,3,D10
Bachelorette,7,07_NICK_P,Nick Peterson,4,D10
Bachelorette,7,07_NICK_P,Nick Peterson,5,D8
Bachelorette,7,07_ROB_D,Rob Dahm,1,E
Bachelorette,7,07_RYAN_ML,"Ryan ""Mickey"" McLean",2,R
Bachelorette,7,07_RYAN_ML,"Ryan ""Mickey"" McLean",6,EQ
Bachelorette,7,07_RYAN_ML,"Ryan ""Mickey"" McLean",2,D1
Bachelorette,7,07_RYAN_ML,"Ryan ""Mickey"" McLean",4,D10
Bachelorette,7,07_RYAN_ML,"Ryan ""Mickey"" McLean",5,D8
Bachelorette,7,07_RYAN_ML,"Ryan ""Mickey"" McLean",6,D6
Bachelorette,7,07_RYAN_MI,Ryan Miller,2,E
Bachelorette,7,07_RYAN_P,Ryan Park,1,R1
Bachelorette,7,07_RYAN_P,Ryan Park,3,R
Bachelorette,7,07_RYAN_P,Ryan Park,6,R
Bachelorette,7,07_RYAN_P,Ryan Park,7,ED
Bachelorette,7,07_RYAN_P,Ryan Park,3,D10
Bachelorette,7,07_RYAN_P,Ryan Park,4,D10
Bachelorette,7,07_RYAN_P,Ryan Park,5,D8
Bachelorette,7,07_RYAN_P,Ryan Park,6,D6
Bachelorette,7,07_RYAN_P,Ryan Park,7,D1
Bachelorette,7,07_STEPHEN_D,Stephen D'Amico,2,E
Bachelorette,7,07_TIM_M,Tim McCormack,1,EU
Bachelorette,7,07_WEST_L,West Lee,4,E
Bachelorette,7,07_WEST_L,West Lee,2,D6
Bachelorette,7,07_WEST_L,West Lee,4,D10
Bachelorette,7,07_WILLIAM_H,William Holman,2,R
Bachelorette,7,07_WILLIAM_H,William Holman,5,ED
Bachelorette,7,07_WILLIAM_H,William Holman,2,D1
Bachelorette,7,07_WILLIAM_H,William Holman,3,D10
Bachelorette,7,07_WILLIAM_H,William Holman,4,D10
Bachelorette,7,07_WILLIAM_H,William Holman,5,D2
Bachelor,8,08_ALI_D,Ali D,1,E
Bachelor,8,08_ALLIE_G,Allie G,1,E
Bachelor,8,08_APRIL,April,1,E
Bachelor,8,08_COLE,Cole,2,E
Bachelor,8,08_COLE,Cole,2,D12
Bachelor,8,08_CORTNEY,Cortney,1,E
Bachelor,8,08_ELIZABETH,Elizabeth,2,E
Bachelor,8,08_ELIZABETH,Elizabeth,2,D12
Bachelor,8,08_JAIME,Jaime,1,E
Bachelor,8,08_JEHAN,Jehan,2,R
Bachelor,8,08_JEHAN,Jehan,4,E
Bachelor,8,08_JEHAN,Jehan,2,D12
Bachelor,8,08_JEHAN,Jehan,3,D5
Bachelor,8,08_JEHAN,Jehan,4,D1
Bachelor,8,08_JENNIFER,Jennifer,3,ED
Bachelor,8,08_JENNIFER,Jennifer,2,D6
Bachelor,8,08_JENNIFER,Jennifer,2,D12
Bachelor,8,08_JENNIFER,Jennifer,3,D2
Bachelor,8,08_KATHY,Kathy,1,E
Bachelor,8,08_KRISTEN,Kristen,2,ED
Bachelor,8,08_KRISTEN,Kristen,2,D1
Bachelor,8,08_KRISTEN,Kristen,2,D12
Bachelor,8,08_KYLE,Kyle,1,E
Bachelor,8,08_LISA,Lisa,1,E
Bachelor,8,08_LIZA,Liza,1,E
Bachelor,8,08_MOANA,Moana,3,R
Bachelor,8,08_MOANA,Moana,7,E
Bachelor,8,08_MOANA,Moana,2,D6
Bachelor,8,08_MOANA,Moana,2,D12
Bachelor,8,08_MOANA,Moana,3,D5
Bachelor,8,08_MOANA,Moana,4,D4
Bachelor,8,08_MOANA,Moana,5,D1
Bachelor,8,08_MOANA,Moana,6,D1
Bachelor,8,08_MOANA,Moana,7,D1
Bachelor,8,08_PRINCESS,Princess,1,E
Bachelor,8,08_SARA_H,Sara H,1,E
Bachelor,8,08_SARAH_B,Sarah B,3,R
Bachelor,8,08_SARAH_B,Sarah B,5,E
Bachelor,8,08_SARAH_B,Sarah B,2,D6
Bachelor,8,08_SARAH_B,Sarah B,2,D12
Bachelor,8,08_SARAH_B,Sarah B,3,D2
Bachelor,8,08_SARAH_B,Sarah B,4,D4
Bachelor,8,08_SARAH_B,Sarah B,5,D1
Bachelor,8,08_SARAH_S,Sarah S,4,R
Bachelor,8,08_SARAH_S,Sarah S,7,W
Bachelor,8,08_SARAH_S,Sarah S,2,D12
Bachelor,8,08_SARAH_S,Sarah S,3,D5
Bachelor,8,08_SARAH_S,Sarah S,4,D1
Bachelor,8,08_SARAH_S,Sarah S,5,D1
Bachelor,8,08_SARAH_S,Sarah S,6,D1
Bachelor,8,08_SARAH_S,Sarah S,7,D1
Bachelor,8,08_SHILOH,Shiloh,3,E
Bachelor,8,08_SHILOH,Shiloh,2,D6
Bachelor,8,08_SHILOH,Shiloh,2,D12
Bachelor,8,08_SHILOH,Shiloh,3,D5
Bachelor,8,08_STEPHANIE,Stephanie,1,E
Bachelor,8,08_SUSAN,Susan,3,R
Bachelor,8,08_SUSAN,Susan,6,E
Bachelor,8,08_SUSAN,Susan,2,D6
Bachelor,8,08_SUSAN,Susan,2,D12
Bachelor,8,08_SUSAN,Susan,3,D1
Bachelor,8,08_SUSAN,Susan,4,D4
Bachelor,8,08_SUSAN,Susan,5,D1
Bachelor,8,08_SUSAN,Susan,6,D1
Bachelor,8,08_TARA,Tara,2,R
Bachelor,8,08_TARA,Tara,4,E
Bachelor,8,08_TARA,Tara,2,D6
Bachelor,8,08_TARA,Tara,2,D12
Bachelor,8,08_TARA,Tara,3,D5
Bachelor,8,08_TARA,Tara,4,D4
Bachelor,8,08_VENUS,Venus,1,E
Bachelor,8,08_YVONNE,Yvonne,2,E
Bachelor,8,08_YVONNE,Yvonne,2,D12
Bachelorette,8,08_AARON_M,Aaron Martell,2,E
Bachelorette,8,08_AARON_M,Aaron Martell,2,D13
Bachelorette,8,08_ALEJANDRO_V,Alejandro Velez,5,E
Bachelorette,8,08_ALEJANDRO_V,Alejandro Velez,2,D13
Bachelorette,8,08_ALEJANDRO_V,Alejandro Velez,3,D12
Bachelorette,8,08_ALEJANDRO_V,Alejandro Velez,5,D8
Bachelorette,8,08_ALESSANDRO_G,Alessandro Goulart,3,EU
Bachelorette,8,08_ALESSANDRO_G,Alessandro Goulart,2,D13
Bachelorette,8,08_ALESSANDRO_G,Alessandro Goulart,3,D12
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",3,R
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",10,ED
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",3,D1
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",4,D8
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",5,D8
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",6,D6
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",7,D1
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",8,D1
Bachelorette,8,08_ARIE_L,"Arie Luyendyk, Jr.",9,D1
Bachelorette,8,08_BRENT_R,Brent Richter,1,E
Bachelorette,8,08_CHARLIE_G,Charlie Grogan,4,E
Bachelorette,8,08_CHARLIE_G,Charlie Grogan,2,D13
Bachelorette,8,08_CHARLIE_G,Charlie Grogan,3,D12
Bachelorette,8,08_CHARLIE_G,Charlie Grogan,4,D8
Bachelorette,8,08_CHRIS_B,Chris Bukowski,3,R
Bachelorette,8,08_CHRIS_B,Chris Bukowski,6,R
Bachelorette,8,08_CHRIS_B,Chris Bukowski,8,E
Bachelorette,8,08_CHRIS_B,Chris Bukowski,2,D13
Bachelorette,8,08_CHRIS_B,Chris Bukowski,3,D1
Bachelorette,8,08_CHRIS_B,Chris Bukowski,4,D8
Bachelorette,8,08_CHRIS_B,Chris Bukowski,5,D8
Bachelorette,8,08_CHRIS_B,Chris Bukowski,6,D6
Bachelorette,8,08_CHRIS_B,Chris Bukowski,7,D3
Bachelorette,8,08_CHRIS_B,Chris Bukowski,8,D1
Bachelorette,8,08_DAVID_H,David Homyk,1,E
Bachelorette,8,08_DOUG_C,Doug Clerget,1,R1
Bachelorette,8,08_DOUG_C,Doug Clerget,4,R
Bachelorette,8,08_DOUG_C,Doug Clerget,7,ED
Bachelorette,8,08_DOUG_C,Doug Clerget,3,D12
Bachelorette,8,08_DOUG_C,Doug Clerget,4,D1
Bachelorette,8,08_DOUG_C,Doug Clerget,5,D8
Bachelorette,8,08_DOUG_C,Doug Clerget,6,D6
Bachelorette,8,08_DOUG_C,Doug Clerget,7,D3
Bachelorette,8,08_JACKSON_L,Jackson Longnecker,1,E
Bachelorette,8,08_JEANPAUL_L,Jean-Paul LaCount,1,E
Bachelorette,8,08_JEF_H,Jef Holm,2,R
Bachelorette,8,08_JEF_H,Jef Holm,4,R
Bachelorette,8,08_JEF_H,Jef Holm,5,R
Bachelorette,8,08_JEF_H,Jef Holm,10,W
Bachelorette,8,08_JEF_H,Jef Holm,2,D13
Bachelorette,8,08_JEF_H,Jef Holm,3,D12
Bachelorette,8,08_JEF_H,Jef Holm,4,D8
Bachelorette,8,08_JEF_H,Jef Holm,5,D1
Bachelorette,8,08_JEF_H,Jef Holm,6,D6
Bachelorette,8,08_JEF_H,Jef Holm,7,D1
Bachelorette,8,08_JEF_H,Jef Holm,8,D1
Bachelorette,8,08_JEF_H,Jef Holm,9,D1
Bachelorette,8,08_JEF_H,Jef Holm,10,D1
Bachelorette,8,08_JOE_G,Joe Gendreau,2,ED
Bachelorette,8,08_JOE_G,Joe Gendreau,2,D1
Bachelorette,8,08_JOHN_W,John Wolfner,4,R
Bachelorette,8,08_JOHN_W,John Wolfner,7,E
Bachelorette,8,08_JOHN_W,John Wolfner,2,D13
Bachelorette,8,08_JOHN_W,John Wolfner,3,D12
Bachelorette,8,08_JOHN_W,John Wolfner,4,D2
Bachelorette,8,08_JOHN_W,John Wolfner,5,D8
Bachelorette,8,08_JOHN_W,John Wolfner,6,D6
Bachelorette,8,08_JOHN_W,John Wolfner,7,D1
Bachelorette,8,08_KALON_M,Kalon McMahon,5,ED
Bachelorette,8,08_KALON_M,Kalon McMahon,2,D13
Bachelorette,8,08_KALON_M,Kalon McMahon,4,D8
Bachelorette,8,08_KALON_M,Kalon McMahon,5,D8
Bachelorette,8,08_KYLE_D,Kyle Dillon,2,E
Bachelorette,8,08_KYLE_D,Kyle Dillon,2,D13
Bachelorette,8,08_LERONE_A,Lerone Anu,1,E
Bachelorette,8,08_MICHAEL_N,Michael Nance,4,E
Bachelorette,8,08_MICHAEL_N,Michael Nance,2,D13
Bachelorette,8,08_MICHAEL_N,Michael Nance,3,D12
Bachelorette,8,08_NATHAN_B,Nathan Baake,4,ED
Bachelorette,8,08_NATHAN_B,Nathan Baake,2,D13
Bachelorette,8,08_NATHAN_B,Nathan Baake,4,D2
Bachelorette,8,08_RANDY_W,Randy Lee Woyak,1,E
Bachelorette,8,08_RYAN_B,Ryan Bowers,2,R
Bachelorette,8,08_RYAN_B,Ryan Bowers,6,ED
Bachelorette,8,08_RYAN_B,Ryan Bowers,2,D1
Bachelorette,8,08_RYAN_B,Ryan Bowers,3,D12
Bachelorette,8,08_RYAN_B,Ryan Bowers,4,D8
Bachelorette,8,08_RYAN_B,Ryan Bowers,5,D8
Bachelorette,8,08_RYAN_B,Ryan Bowers,6,D1
Bachelorette,8,08_SEAN_L,Sean Lowe,3,R
Bachelorette,8,08_SEAN_L,Sean Lowe,5,R
Bachelorette,8,08_SEAN_L,Sean Lowe,7,R
Bachelorette,8,08_SEAN_L,Sean Lowe,9,E
Bachelorette,8,08_SEAN_L,Sean Lowe,3,D12
Bachelorette,8,08_SEAN_L,Sean Lowe,4,D8
Bachelorette,8,08_SEAN_L,Sean Lowe,5,D1
Bachelorette,8,08_SEAN_L,Sean Lowe,6,D6
Bachelorette,8,08_SEAN_L,Sean Lowe,7,D3
Bachelorette,8,08_SEAN_L,Sean Lowe,8,D1
Bachelorette,8,08_SEAN_L,Sean Lowe,9,D1
Bachelorette,8,08_STEVIE_A,Stevie Alberino,3,E
Bachelorette,8,08_STEVIE_A,Stevie Alberino,2,D13
Bachelorette,8,08_STEVIE_A,Stevie Alberino,3,D12
Bachelorette,8,08_TONY_P,Tony Pieper,3,ED
Bachelorette,8,08_TONY_P,Tony Pieper,2,D13
Bachelorette,8,08_TONY_P,Tony Pieper,3,D12
Bachelorette,8,08_TRAVIS_P,Travis Pope,6,ED
Bachelorette,8,08_TRAVIS_P,Travis Pope,3,D12
Bachelorette,8,08_TRAVIS_P,Travis Pope,4,D8
Bachelorette,8,08_TRAVIS_P,Travis Pope,5,D8
Bachelorette,8,08_TRAVIS_P,Travis Pope,6,D1
Bachelor,9,09_AGNESE_P,Agnese Polliza,3,R
Bachelor,9,09_AGNESE_P,Agnese Polliza,5,E
Bachelor,9,09_AGNESE_P,Agnese Polliza,2,D5
Bachelor,9,09_AGNESE_P,Agnese Polliza,3,D2
Bachelor,9,09_AGNESE_P,Agnese Polliza,4,D4
Bachelor,9,09_AGNESE_P,Agnese Polliza,5,D1
Bachelor,9,09_ANDREA_S,Andrea Shirley,1,E
Bachelor,9,09_APRIL_J,April Jacobs,1,E
Bachelor,9,09_BOWE_N,Britt (Bowe) Newton,1,E
Bachelor,9,09_CARISSA_I,Carissa Ilburg,1,E
Bachelor,9,09_CLAUDIA_G,Claudia Gismondi,1,E
Bachelor,9,09_COSETTA_B,Cosetta Blanca,1,E
Bachelor,9,09_DESIREE_V,Desiree Valentin,4,E
Bachelor,9,09_DESIREE_V,Desiree Valentin,2,D6
Bachelor,9,09_DESIREE_V,Desiree Valentin,3,D6
Bachelor,9,09_DESIREE_V,Desiree Valentin,4,D4
Bachelor,9,09_ELLEN_D,Ellen DeMaio,2,E
Bachelor,9,09_ELLEN_D,Ellen DeMaio,2,D5
Bachelor,9,09_ELYSE_H,Elyse Hammer,1,E
Bachelor,9,09_ERICA_R,Erica Rose,3,ED
Bachelor,9,09_ERICA_R,Erica Rose,2,D5
Bachelor,9,09_ERICA_R,Erica Rose,3,D2
Bachelor,9,09_GINA_C,Gina Clark,3,E
Bachelor,9,09_GINA_C,Gina Clark,2,D6
Bachelor,9,09_GINA_C,Gina Clark,3,D6
Bachelor,9,09_HEATHER_S,Heather Sneed,1,E
Bachelor,9,09_JAMI_M,Jami Matzke,3,ED
Bachelor,9,09_JAMI_M,Jami Matzke,2,D5
Bachelor,9,09_JAMI_M,Jami Matzke,3,D1
Bachelor,9,09_JEANETTE_P,Jeanette Pawula,3,R
Bachelor,9,09_JEANETTE_P,Jeanette Pawula,4,E
Bachelor,9,09_JEANETTE_P,Jeanette Pawula,2,D6
Bachelor,9,09_JEANETTE_P,Jeanette Pawula,3,D6
Bachelor,9,09_JEANETTE_P,Jeanette Pawula,4,D4
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,2,R
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,4,R
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,7,W
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,2,D6
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,3,D6
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,4,D1
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,5,D1
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,6,D1
Bachelor,9,09_JENNIFER_W,Jennifer Wilson,7,D1
Bachelor,9,09_JESSICA_H,Jessica Horner,1,E
Bachelor,9,09_KIM_J,Kim Jackson,2,E
Bachelor,9,09_KIM_J,Kim Jackson,2,D6
Bachelor,9,09_LAURA_M,Laura Morgan,1,E
Bachelor,9,09_LISA_B,Lisa Blank,1,R1
Bachelor,9,09_LISA_B,Lisa Blank,2,R
Bachelor,9,09_LISA_B,Lisa Blank,6,E
Bachelor,9,09_LISA_B,Lisa Blank,2,D1
Bachelor,9,09_LISA_B,Lisa Blank,3,D6
Bachelor,9,09_LISA_B,Lisa Blank,4,D4
Bachelor,9,09_LISA_B,Lisa Blank,5,D1
Bachelor,9,09_LISA_B,Lisa Blank,6,D1
Bachelor,9,09_MERI_B,Meri Barr,1,E
Bachelor,9,09_RENEE_S,Renee Snell,1,E
Bachelor,9,09_RITA_G,Rita Ghazal,1,E
Bachelor,9,09_ROSELLA_F,Rosella Fratto,1,E
Bachelor,9,09_SADIE_M,Sadie Murray,2,R
Bachelor,9,09_SADIE_M,Sadie Murray,4,R
Bachelor,9,09_SADIE_M,Sadie Murray,7,E
Bachelor,9,09_SADIE_M,Sadie Murray,2,D5
Bachelor,9,09_SADIE_M,Sadie Murray,3,D6
Bachelor,9,09_SADIE_M,Sadie Murray,4,D1
Bachelor,9,09_SADIE_M,Sadie Murray,5,D1
Bachelor,9,09_SADIE_M,Sadie Murray,6,D1
Bachelor,9,09_SADIE_M,Sadie Murray,7,D1
Bachelor,9,09_SARAH_S,Sarah Schnare,2,E
Bachelor,9,09_SARAH_S,Sarah Schnare,2,D6
Bachelor,9,09_TARA_D,Tara Durr,1,E
Bachelorette,9,09_BEN_S,Ben Scott,1,R1
Bachelorette,9,09_BEN_S,Ben Scott,2,R
Bachelorette,9,09_BEN_S,Ben Scott,5,ED
Bachelorette,9,09_BEN_S,Ben Scott,2,D14
Bachelorette,9,09_BEN_S,Ben Scott,3,D10
Bachelorette,9,09_BEN_S,Ben Scott,4,D10
Bachelorette,9,09_BEN_S,Ben Scott,5,D2
Bachelorette,9,09_BRAD_M,Brad McKinzie,4,ED
Bachelorette,9,09_BRAD_M,Brad McKinzie,3,D10
Bachelorette,9,09_BRAD_M,Brad McKinzie,4,D1
Bachelorette,9,09_BRANDON_A,Brandon Andreen,3,E
Bachelorette,9,09_BRANDON_A,Brandon Andreen,2,D14
Bachelorette,9,09_BRANDON_A,Brandon Andreen,3,D10
Bachelorette,9,09_BRIAN_J,Brian Jarosinski,3,EF
Bachelorette,9,09_BRIAN_J,Brian Jarosinski,2,D14
Bachelorette,9,09_BRIAN_J,Brian Jarosinski,3,D10
Bachelorette,9,09_BROOKS_F,Brooks Forester,2,R
Bachelorette,9,09_BROOKS_F,Brooks Forester,5,R
Bachelorette,9,09_BROOKS_F,Brooks Forester,9,EQ
Bachelorette,9,09_BROOKS_F,Brooks Forester,2,D1
Bachelorette,9,09_BROOKS_F,Brooks Forester,3,D10
Bachelorette,9,09_BROOKS_F,Brooks Forester,4,D10
Bachelorette,9,09_BROOKS_F,Brooks Forester,5,D7
Bachelorette,9,09_BROOKS_F,Brooks Forester,6,D6
Bachelorette,9,09_BROOKS_F,Brooks Forester,7,D1
Bachelorette,9,09_BROOKS_F,Brooks Forester,8,D1
Bachelorette,9,09_BRYDEN_V,Bryden Vukasin,1,R1
Bachelorette,9,09_BRYDEN_V,Bryden Vukasin,2,R
Bachelorette,9,09_BRYDEN_V,Bryden Vukasin,5,EQ
Bachelorette,9,09_BRYDEN_V,Bryden Vukasin,2,D1
Bachelorette,9,09_BRYDEN_V,Bryden Vukasin,3,D5
Bachelorette,9,09_BRYDEN_V,Bryden Vukasin,4,D10
Bachelorette,9,09_CHRIS_S,Chris Siegfried,3,R
Bachelorette,9,09_CHRIS_S,Chris Siegfried,5,R
Bachelorette,9,09_CHRIS_S,Chris Siegfried,10,W
Bachelorette,9,09_CHRIS_S,Chris Siegfried,3,D10
Bachelorette,9,09_CHRIS_S,Chris Siegfried,4,D10
Bachelorette,9,09_CHRIS_S,Chris Siegfried,5,D1
Bachelorette,9,09_CHRIS_S,Chris Siegfried,6,D6
Bachelorette,9,09_CHRIS_S,Chris Siegfried,7,D1
Bachelorette,9,09_CHRIS_S,Chris Siegfried,8,D1
Bachelorette,9,09_CHRIS_S,Chris Siegfried,9,D1
Bachelorette,9,09_CHRIS_S,Chris Siegfried,10,D1
Bachelorette,9,09_DAN_C,Dan Cox,3,E
Bachelorette,9,09_DAN_C,Dan Cox,2,D14
Bachelorette,9,09_DAN_C,Dan Cox,3,D5
Bachelorette,9,09_DIOGO_C,Diogo Custodio,1,E
Bachelorette,9,09_DREW_K,Drew Kenney,1,R1
Bachelorette,9,09_DREW_K,Drew Kenney,6,R
Bachelorette,9,09_DREW_K,Drew Kenney,7,R
Bachelorette,9,09_DREW_K,Drew Kenney,10,ED
Bachelorette,9,09_DREW_K,Drew Kenney,2,D14
Bachelorette,9,09_DREW_K,Drew Kenney,3,D10
Bachelorette,9,09_DREW_K,Drew Kenney,4,D10
Bachelorette,9,09_DREW_K,Drew Kenney,5,D7
Bachelorette,9,09_DREW_K,Drew Kenney,6,D1
Bachelorette,9,09_DREW_K,Drew Kenney,7,D2
Bachelorette,9,09_DREW_K,Drew Kenney,8,D1
Bachelorette,9,09_DREW_K,Drew Kenney,9,D1
Bachelorette,9,09_DREW_K,Drew Kenney,10,D1
Bachelorette,9,09_JAMES_C,James Case,3,R
Bachelorette,9,09_JAMES_C,James Case,4,R
Bachelorette,9,09_JAMES_C,James Case,6,E
Bachelorette,9,09_JAMES_C,James Case,2,D14
Bachelorette,9,09_JAMES_C,James Case,3,D5
Bachelorette,9,09_JAMES_C,James Case,4,D1
Bachelorette,9,09_JAMES_C,James Case,5,D7
Bachelorette,9,09_JAMES_C,James Case,6,D6
Bachelorette,9,09_JONATHAN_V,Jonathan Vollinger,1,EU
Bachelorette,9,09_JUAN_G,Juan Pablo Galavis,6,E
Bachelorette,9,09_JUAN_G,Juan Pablo Galavis,2,D14
Bachelorette,9,09_JUAN_G,Juan Pablo Galavis,3,D5
Bachelorette,9,09_JUAN_G,Juan Pablo Galavis,4,D10
Bachelorette,9,09_JUAN_G,Juan Pablo Galavis,5,D7
Bachelorette,9,09_JUAN_G,Juan Pablo Galavis,6,D6
Bachelorette,9,09_KASEY_S,Kasey Stewart,3,R
Bachelorette,9,09_KASEY_S,Kasey Stewart,6,E
Bachelorette,9,09_KASEY_S,Kasey Stewart,2,D14
Bachelorette,9,09_KASEY_S,Kasey Stewart,3,D1
Bachelorette,9,09_KASEY_S,Kasey Stewart,4,D10
Bachelorette,9,09_KASEY_S,Kasey Stewart,5,D7
Bachelorette,9,09_KASEY_S,Kasey Stewart,6,D6
Bachelorette,9,09_LARRY_B,Larry Burchett,1,E
Bachelorette,9,09_MICAH_X,Micah,1,E
Bachelorette,9,09_MICHAEL_G,Michael Garofola,1,R1
Bachelorette,9,09_MICHAEL_G,Michael Garofola,5,R
Bachelorette,9,09_MICHAEL_G,Michael Garofola,7,E
Bachelorette,9,09_MICHAEL_G,Michael Garofola,2,D14
Bachelorette,9,09_MICHAEL_G,Michael Garofola,3,D10
Bachelorette,9,09_MICHAEL_G,Michael Garofola,4,D10
Bachelorette,9,09_MICHAEL_G,Michael Garofola,5,D2
